employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_criminal_record,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,hostility_country_level,num_entries,num_unique_campus,entry_during_weekend,is_malicious
7,1,29,25,0,2,0,4,16,8,0,0,0,0,0,0,1
0,0,15,3,0,2,0,12,0,0,61,0,0,1,1,0,1
4,1,3,25,0,1,0,12,0,0,0,0,0,1,2,0,1
4,2,19,1,0,2,0,11,106,0,0,0,0,1,1,0,1
9,1,23,17,0,2,0,12,9,3,54,0,0,1,0,0,1
8,0,37,2,0,2,0,12,78,0,0,0,0,1,1,0,1
6,1,4,24,0,1,0,9,41,15,39,0,0,1,1,0,1
0,0,15,3,0,2,0,12,0,0,0,0,0,1,1,0,1
9,2,27,9,0,2,0,12,0,0,85,0,0,0,0,0,1
5,1,41,12,0,1,0,19,34,0,0,0,0,3,1,0,1
7,1,37,7,0,1,0,29,16,0,0,0,0,2,1,0,1
9,2,27,26,0,2,0,12,1,0,86,0,0,1,1,1,1
0,0,34,16,0,2,0,2,0,0,0,0,0,2,1,0,1
4,1,13,14,0,2,0,30,0,0,108,0,0,0,0,0,1
8,1,16,2,0,2,0,12,33,0,0,0,0,1,1,0,1
1,0,20,23,0,2,0,2,49,0,70,0,0,0,0,0,1
9,1,23,17,0,2,0,12,0,0,71,0,0,0,0,0,1
0,2,45,8,0,3,0,12,0,0,0,0,0,1,2,0,1
0,2,22,24,0,3,0,12,8,0,61,0,0,1,1,0,1
9,1,27,10,0,2,0,12,0,0,116,0,0,0,0,0,1
9,2,16,2,0,3,0,12,0,0,0,0,0,1,1,1,1
0,0,45,19,1,2,0,12,25,4,57,0,0,1,1,0,1
0,0,43,15,0,3,0,3,0,0,80,0,0,2,1,0,1
10,1,9,21,0,4,0,22,0,0,0,0,0,0,0,0,1
0,0,34,19,0,2,0,3,0,0,2,0,0,2,1,0,1
0,1,15,4,0,3,0,10,0,0,0,0,0,2,1,0,1
6,1,38,14,0,1,0,19,114,55,0,0,0,1,1,0,1
9,2,27,9,0,2,0,12,0,0,70,0,0,1,1,0,1
0,0,43,14,0,2,0,2,25,15,0,0,0,1,1,0,1
9,0,27,26,0,3,0,3,0,0,116,0,0,1,1,0,1
9,2,16,2,0,3,0,12,0,0,0,0,0,0,0,0,1
0,0,34,7,0,3,0,22,2,1,85,0,0,1,1,0,1
0,0,22,15,0,2,0,12,0,0,76,0,0,0,0,0,1
5,0,14,20,0,3,0,5,56,0,0,0,0,0,0,0,1
7,0,40,6,0,1,0,28,45,0,23,0,0,0,0,0,1
6,2,38,17,0,1,0,16,178,0,0,0,0,1,1,0,1
7,1,30,14,0,2,0,29,127,0,0,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,68,0,0,0,0,0,1
9,1,27,14,0,3,0,12,1,0,100,0,0,1,1,1,1
10,1,9,21,0,4,0,22,12,0,0,0,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,102,0,0,1,1,0,1
0,1,43,25,0,2,0,21,29,0,0,0,0,1,1,0,1
7,1,32,20,0,1,0,15,220,0,21,0,0,1,1,0,1
0,1,22,27,1,2,0,3,0,0,0,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,115,0,0,0,0,0,1
7,0,29,18,0,1,0,24,0,0,24,0,0,2,1,0,1
4,0,18,18,0,2,0,1,72,27,104,0,0,0,0,0,1
7,1,41,3,0,2,0,12,40,0,0,0,0,0,0,0,1
7,0,38,2,0,2,0,12,0,0,11,0,0,1,1,0,1
6,0,5,21,0,1,0,10,145,0,0,0,1,0,1,0,1
10,1,42,10,0,2,0,29,0,0,15,0,0,0,0,0,1
0,0,34,19,0,2,0,3,0,0,99,0,0,1,1,0,1
0,1,15,3,0,2,0,10,5,0,114,0,0,3,0,0,1
7,0,29,18,0,1,0,23,62,0,0,0,0,0,1,0,1
9,2,43,17,0,2,0,5,32,17,0,0,0,0,0,0,1
0,2,43,13,0,2,0,1,0,0,87,0,0,2,1,0,1
7,0,29,18,0,1,0,27,170,0,0,0,0,1,2,0,1
9,2,2,1,0,2,0,12,0,0,70,0,0,0,0,0,1
7,2,30,12,0,3,0,9,31,5,21,0,0,1,1,0,1
10,1,42,10,0,2,0,29,0,0,0,0,0,1,1,0,1
7,0,29,18,0,1,0,27,0,0,26,0,0,3,1,0,1
9,2,16,2,0,3,0,12,0,0,66,0,0,0,0,0,1
10,2,25,2,0,4,0,12,0,0,10,0,0,1,1,0,1
7,0,40,6,0,1,0,28,56,0,0,0,0,1,1,0,1
4,0,40,4,0,3,0,12,28,0,20,0,0,0,0,0,1
9,2,43,1,0,3,0,2,0,0,100,0,0,1,2,0,1
4,1,13,14,0,2,0,30,0,0,0,0,0,0,0,0,1
0,2,22,31,0,3,0,12,0,0,0,0,1,0,0,0,1
0,0,43,15,0,3,0,3,0,0,0,0,0,0,0,0,1
7,1,31,24,0,1,0,7,60,33,0,0,0,1,2,0,1
4,0,15,16,0,1,0,1,166,0,86,0,0,2,1,0,1
4,0,18,18,0,2,0,1,0,0,93,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,9,0,0,1,3,0,1
0,0,45,19,1,2,0,12,0,0,96,0,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,72,0,0,0,0,0,1
6,2,0,11,0,1,0,5,19,9,0,0,0,0,0,0,1
6,2,0,11,0,1,0,5,91,48,0,0,0,0,0,0,1
6,1,4,24,0,1,0,9,114,39,5,0,0,2,1,0,1
9,0,27,26,0,3,0,3,0,0,104,1,0,0,0,0,1
0,1,43,25,0,2,0,19,0,0,0,0,0,1,2,0,1
1,2,20,22,0,1,0,12,88,47,0,0,0,0,0,0,1
7,2,29,16,0,1,0,5,4,0,0,0,0,1,1,0,1
9,2,43,17,0,2,0,5,0,0,0,0,0,2,1,0,1
9,1,23,17,0,2,0,12,0,0,0,0,0,1,1,1,1
9,0,41,9,0,2,0,12,0,0,91,0,0,1,1,0,1
7,2,36,8,0,1,0,29,124,62,0,0,0,1,1,0,1
9,2,27,9,0,2,0,12,0,0,59,0,0,1,2,0,1
3,1,41,11,0,1,0,20,0,0,7,0,0,1,1,0,1
0,1,22,27,1,2,0,3,0,0,113,0,0,1,0,0,1
0,1,15,4,0,3,0,10,0,0,92,0,0,0,0,0,1
9,1,26,25,0,2,0,12,14,0,108,0,0,0,0,0,1
4,1,13,14,0,2,0,30,27,0,0,0,0,0,0,0,1
4,0,18,2,0,2,0,16,0,0,142,0,0,1,1,0,1
7,1,32,5,0,2,1,12,160,0,0,0,0,2,1,0,1
10,1,9,21,0,4,0,22,0,0,0,0,0,0,0,0,1
0,1,22,27,1,2,0,3,0,0,86,1,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,0,0,0,2,1,0,1
7,1,41,3,0,2,0,12,0,0,1,0,0,1,1,0,1
5,0,7,22,0,1,0,7,138,0,0,0,0,0,0,0,1
9,2,23,12,0,2,0,4,0,0,67,1,0,0,0,0,1
9,1,25,15,0,2,0,4,15,6,0,0,0,2,1,1,1
0,1,16,23,0,1,0,12,19,12,114,0,0,0,0,0,1
2,2,41,3,0,2,0,4,0,0,9,0,0,1,2,0,1
6,2,39,11,0,1,0,22,330,0,2,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,57,0,0,2,1,0,1
6,0,4,21,0,1,0,10,111,73,4,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,106,0,0,0,0,0,1
4,0,13,7,0,1,0,25,46,22,0,0,1,0,0,0,1
4,1,13,14,0,2,0,30,102,46,122,0,0,1,2,0,1
8,1,38,6,0,2,0,0,0,0,32,0,0,0,0,0,1
0,1,43,10,0,2,0,23,0,0,76,0,0,1,1,0,1
0,0,15,3,0,2,0,12,0,0,78,0,0,0,0,0,1
5,1,40,9,0,2,0,16,116,62,0,0,0,0,0,0,1
7,1,34,23,0,1,0,11,62,0,0,0,0,0,0,0,1
9,1,23,17,0,2,0,12,0,0,81,0,0,2,1,0,1
4,2,18,0,0,2,0,12,0,0,114,0,0,1,2,0,1
7,0,16,9,0,2,0,13,16,0,106,0,0,2,1,0,1
0,1,22,15,0,3,0,12,0,0,67,0,0,0,0,0,1
9,2,43,1,0,3,0,2,0,0,98,0,0,1,1,0,1
4,0,18,18,0,2,0,1,0,0,120,0,0,1,1,0,1
4,2,18,0,0,2,0,12,0,0,95,1,0,0,0,0,1
0,0,43,18,0,2,0,12,13,3,0,0,0,0,0,0,1
6,2,41,13,0,1,0,19,89,0,0,0,0,1,1,0,1
9,0,27,26,0,3,0,3,0,0,73,1,0,1,1,0,1
3,1,41,8,1,2,0,12,16,0,0,0,0,1,1,1,1
0,1,22,27,1,2,0,3,0,0,75,0,0,0,0,0,1
9,1,23,15,0,2,0,4,0,0,87,0,0,1,1,0,1
0,1,43,10,0,2,0,23,0,0,79,0,0,1,1,0,1
4,2,13,14,0,2,0,30,0,0,0,0,0,2,1,0,1
7,1,30,18,1,1,0,21,31,0,0,0,0,2,1,0,1
9,2,43,1,0,3,0,2,0,0,105,0,0,0,0,0,1
0,1,15,10,0,2,0,22,0,0,0,0,0,1,2,0,1
0,2,15,21,0,2,0,29,28,13,0,0,0,1,1,0,1
4,2,18,0,0,2,0,12,0,0,90,0,0,2,1,1,1
0,0,15,3,0,2,0,12,0,0,88,0,0,1,1,0,1
5,0,8,3,0,2,0,29,8,2,3,0,0,1,1,0,1
7,0,40,6,0,1,0,28,152,0,0,0,0,2,1,0,1
9,1,2,13,0,3,0,30,0,0,92,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,0,0,0,3,1,1,1
9,0,41,9,0,2,0,12,0,0,0,0,0,0,0,0,1
1,0,33,18,0,2,0,3,0,0,145,0,0,3,1,0,1
6,0,5,20,0,1,0,11,0,0,37,0,0,1,1,0,1
10,1,9,21,0,4,0,22,0,0,10,0,0,1,1,0,1
7,0,30,7,1,2,0,3,28,0,0,0,0,0,0,0,1
7,1,32,21,0,1,0,19,76,0,21,0,0,1,1,0,1
2,1,44,9,0,2,0,12,0,0,135,0,0,1,2,0,1
4,1,13,14,0,2,0,30,0,0,84,0,0,1,1,0,1
4,0,13,4,0,1,0,22,0,0,0,0,0,1,1,0,1
4,0,43,15,0,2,0,3,29,15,0,0,0,0,0,0,1
4,1,3,25,0,1,0,12,0,0,113,0,0,1,1,0,1
0,1,22,27,1,2,0,3,0,0,66,0,0,0,0,0,1
9,2,2,1,0,2,0,12,0,0,93,0,0,0,0,0,1
7,2,32,20,0,1,0,9,78,0,23,0,0,1,0,0,1
7,1,29,11,0,2,0,9,10,0,0,0,0,0,0,0,1
0,2,15,21,0,2,0,29,0,0,67,0,0,0,0,0,1
4,1,13,14,0,2,0,30,0,0,81,0,0,1,2,0,1
8,1,15,2,0,3,0,11,34,21,0,0,0,1,0,0,1
10,2,25,2,0,4,0,12,0,0,8,0,0,1,1,0,1
8,0,28,2,0,2,0,12,40,0,1,0,0,1,1,0,1
0,2,22,31,0,3,0,12,0,0,4,0,0,1,1,0,1
1,1,14,15,0,2,0,28,94,59,0,0,0,1,1,0,1
0,1,45,8,0,2,0,12,14,7,0,0,0,3,0,0,1
0,1,43,26,0,2,0,22,0,0,0,0,0,1,2,0,1
4,2,18,0,0,2,0,12,0,0,95,0,0,1,2,0,1
4,2,24,14,0,1,0,10,221,0,0,0,0,0,0,0,1
4,2,26,23,0,1,0,12,0,0,88,0,0,1,0,0,1
10,1,9,21,0,4,0,22,0,0,4,0,0,0,0,0,1
7,0,31,5,0,2,0,10,58,0,0,0,0,2,1,0,1
0,0,43,17,0,2,0,12,0,0,52,0,0,0,0,0,1
0,1,43,25,0,2,0,19,0,0,80,0,0,1,1,0,1
4,1,3,25,0,1,0,12,0,0,87,0,0,1,1,0,1
0,2,45,8,0,2,0,12,0,0,97,0,0,2,1,1,1
3,1,23,14,0,3,0,12,9,1,75,0,0,0,0,0,1
4,0,18,2,0,2,0,16,0,0,128,0,0,1,0,0,1
6,0,3,15,0,1,0,9,13,7,40,0,0,1,2,0,1
0,0,35,16,0,2,0,4,18,11,100,0,0,1,2,1,1
6,2,41,13,0,1,0,19,93,0,0,0,0,1,1,0,1
9,2,27,26,0,2,0,12,0,0,80,0,0,0,0,0,1
7,2,42,1,0,2,0,2,0,0,45,1,0,0,0,0,1
9,0,27,23,0,2,0,12,1,0,94,0,0,0,0,0,1
4,2,18,0,0,2,0,12,0,0,95,0,0,1,1,0,1
0,0,22,16,0,1,0,12,13,4,97,0,0,2,2,0,1
9,1,23,12,0,2,0,4,0,0,79,0,0,0,0,0,1
5,1,34,14,0,1,0,13,175,0,85,0,0,2,1,0,1
5,2,17,0,0,2,0,12,0,0,5,0,0,0,0,0,1
1,1,15,2,0,2,0,10,131,44,0,0,0,0,0,0,1
0,1,15,4,0,3,0,10,0,0,0,0,0,2,1,1,1
5,0,6,19,0,1,0,11,313,154,0,0,0,1,0,0,1
4,0,13,5,0,1,0,23,57,0,0,0,0,1,1,0,1
8,1,38,7,0,1,0,0,150,0,6,0,0,1,1,0,1
4,1,41,6,0,2,0,12,153,0,3,0,0,1,1,0,1
4,1,3,24,0,1,0,11,0,0,5,0,0,1,0,0,1
0,1,15,10,0,2,0,22,0,0,58,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,95,0,0,0,0,0,1
4,0,13,4,0,1,0,22,35,9,141,0,0,0,0,0,1
4,1,26,23,0,1,0,12,124,0,91,0,0,1,1,0,1
9,1,2,11,0,2,0,30,0,0,6,0,0,0,0,0,1
4,0,18,1,0,2,0,14,47,20,0,0,0,0,0,0,1
0,2,45,9,0,2,0,12,0,0,97,0,0,1,0,0,1
0,1,43,25,0,2,0,21,0,0,57,0,0,0,0,0,1
0,0,34,16,0,2,0,2,0,0,80,0,0,0,0,0,1
6,2,41,13,0,1,0,19,62,0,0,0,0,1,1,0,1
0,1,43,10,0,2,0,23,0,0,0,0,0,2,1,0,1
4,1,3,25,0,1,0,12,0,0,65,0,0,0,0,0,1
7,1,33,10,0,1,0,2,47,0,29,0,0,1,1,0,1
7,1,35,23,0,1,0,12,124,0,0,0,0,1,0,0,1
0,1,22,27,1,2,0,3,0,0,0,0,0,1,2,0,1
2,0,17,2,0,2,0,14,17,8,0,0,0,1,0,0,1
8,2,42,16,0,1,0,8,159,0,108,0,0,1,1,0,1
4,1,13,14,0,2,0,30,58,38,153,0,0,1,1,0,1
7,1,34,22,0,1,0,12,65,29,0,0,0,3,1,0,1
4,0,13,6,0,2,0,28,0,0,108,0,0,0,0,0,1
7,1,33,4,0,2,0,12,126,0,0,0,0,1,1,0,1
1,1,44,9,0,2,0,12,28,0,82,0,0,1,2,0,1
0,0,15,2,0,2,0,12,27,1,103,0,0,0,0,0,1
7,1,35,23,0,1,0,12,7,0,18,0,0,1,1,0,1
0,1,43,25,0,2,0,21,0,0,72,1,0,0,0,0,1
6,1,35,24,0,1,0,12,55,0,0,0,0,1,1,0,1
4,2,18,0,0,2,0,12,0,0,126,0,0,1,1,0,1
8,0,29,23,0,1,0,12,32,11,0,0,0,1,1,0,1
0,2,22,22,0,3,0,12,0,0,3,0,0,1,1,0,1
0,1,43,10,0,2,0,23,0,0,0,0,0,1,1,0,1
0,0,34,7,0,3,0,22,0,0,69,0,0,0,0,0,1
4,2,13,14,0,2,0,30,0,0,65,0,0,0,0,0,1
0,2,43,13,0,2,0,1,0,0,0,0,0,1,1,0,1
9,1,2,12,0,2,0,30,0,0,103,0,0,2,1,0,1
6,1,40,10,0,1,0,17,290,0,0,0,0,0,0,0,1
9,1,23,13,0,2,0,4,0,0,47,0,0,1,1,0,1
8,0,41,3,0,2,0,12,190,0,0,0,0,0,0,0,1
4,0,18,18,0,2,0,1,0,0,115,0,0,1,1,0,1
9,0,27,15,0,2,0,3,0,0,71,0,0,1,2,1,1
0,1,15,24,0,2,0,12,0,0,0,0,0,1,1,0,1
9,0,27,15,0,2,0,3,0,0,114,0,0,1,1,0,1
0,2,45,8,0,3,0,12,6,3,0,0,0,0,0,0,1
7,1,22,17,0,1,0,12,30,0,0,0,0,0,0,0,1
9,0,27,26,0,3,0,3,0,0,0,0,0,1,1,1,1
9,2,2,15,0,2,0,9,0,0,74,0,0,1,1,0,1
6,0,6,19,0,1,0,12,0,0,0,0,2,0,0,0,1
0,1,41,16,0,3,0,12,0,0,75,0,0,0,0,0,1
7,1,41,3,0,2,0,12,0,0,22,0,0,0,0,0,1
6,1,2,18,0,1,0,7,58,35,43,0,0,0,0,0,1
2,2,19,17,0,1,0,12,180,0,0,0,0,1,1,0,1
9,0,27,26,0,3,0,3,0,0,91,0,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,0,0,0,1,1,0,1
9,1,23,17,0,2,0,12,0,0,0,0,3,0,0,0,1
6,0,6,19,0,1,0,12,0,0,1,0,0,2,1,0,1
6,0,3,15,0,1,0,8,184,0,0,0,0,1,1,0,1
0,2,22,22,0,3,0,12,0,0,74,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,0,0,0,2,1,1,1
0,0,45,19,1,2,0,12,4,0,0,0,0,1,1,0,1
6,0,6,19,0,1,0,12,104,0,0,0,0,0,1,0,1
4,2,26,23,0,1,0,12,0,0,92,0,0,0,0,0,1
2,2,41,3,0,2,0,4,109,0,0,0,0,1,1,0,1
7,1,30,14,0,2,0,29,94,0,0,0,0,2,1,0,1
9,2,2,15,0,2,0,9,0,0,95,0,0,0,0,0,1
8,2,31,12,0,3,0,10,0,0,6,0,0,0,0,0,1
7,0,29,11,0,1,0,11,17,0,0,0,0,2,1,0,1
4,0,13,6,0,2,0,28,0,0,70,0,0,0,0,0,1
6,0,41,7,0,1,0,26,44,0,26,0,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,73,0,0,1,1,0,1
9,0,31,3,0,2,0,12,23,0,66,0,0,1,1,0,1
0,1,41,16,0,3,0,12,21,0,0,0,0,0,0,0,1
0,1,22,27,1,2,0,3,0,0,88,0,0,0,0,0,1
4,1,13,14,0,2,0,30,3,0,121,0,0,1,2,0,1
9,1,2,12,0,2,0,30,0,0,103,0,0,1,0,0,1
2,1,41,8,1,2,0,12,37,0,5,0,0,0,0,0,1
0,1,43,25,0,2,0,20,39,22,0,0,0,0,0,0,1
4,1,3,25,0,1,0,12,0,0,119,0,0,3,1,0,1
5,1,42,5,0,2,0,12,58,0,0,0,0,1,1,0,1
0,1,15,24,0,2,0,12,0,0,3,0,0,1,1,0,1
7,1,35,23,0,1,0,12,120,0,0,0,0,1,0,0,1
4,1,3,25,0,1,0,12,0,0,134,0,0,1,1,0,1
0,2,22,22,0,3,0,12,0,0,75,0,0,2,1,0,1
9,2,2,1,0,2,0,12,17,3,0,0,0,1,1,0,1
9,2,27,26,0,2,0,12,0,0,64,0,0,0,0,0,1
2,2,24,22,0,1,0,12,0,0,123,0,0,2,1,0,1
0,0,42,17,0,2,0,12,0,0,65,0,0,2,1,0,1
9,1,23,15,0,2,0,4,0,0,86,0,0,1,1,0,1
0,0,15,3,0,2,0,11,0,0,88,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,95,0,0,0,0,0,1
0,2,45,8,0,3,0,12,0,0,79,0,0,0,0,0,1
6,1,2,18,0,1,0,7,74,47,0,0,0,2,1,0,1
6,0,6,19,0,1,0,12,26,0,0,0,0,0,0,0,1
0,0,34,17,0,2,0,2,0,0,119,0,0,0,0,0,1
7,0,36,6,0,2,0,0,100,0,13,0,0,2,1,0,1
9,2,43,1,0,3,0,2,14,7,104,0,0,3,2,0,1
9,1,27,14,0,3,0,12,0,0,1,0,0,1,2,0,1
9,1,23,17,0,2,0,12,0,0,0,0,0,0,0,0,1
3,1,17,18,0,1,0,9,37,0,0,0,0,1,1,0,1
0,0,34,7,0,3,0,22,0,0,93,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,54,0,0,1,1,0,1
9,0,28,21,0,2,0,12,109,0,85,0,0,2,1,0,1
6,2,41,14,0,1,0,12,143,58,0,0,0,1,1,0,1
0,1,41,16,0,3,0,12,0,0,59,0,0,0,0,0,1
4,1,13,14,0,2,0,30,2,0,0,0,0,0,0,0,1
4,1,3,25,0,1,0,12,0,0,92,0,0,1,1,1,1
0,2,43,13,0,2,0,1,0,0,0,0,3,0,0,0,1
4,2,18,0,0,2,0,12,0,0,95,1,0,0,0,0,1
6,2,41,13,0,1,0,19,0,0,0,0,0,0,0,0,1
6,2,0,12,0,1,0,6,87,0,0,0,0,0,0,0,1
4,0,18,2,0,2,0,16,0,0,0,0,0,1,2,0,1
9,2,43,1,0,3,0,2,0,0,82,0,0,0,0,0,1
6,0,4,22,0,1,0,9,106,0,0,0,0,0,0,0,1
8,1,39,4,0,2,0,0,25,0,8,0,0,0,0,0,1
1,2,18,19,0,2,0,18,74,0,99,0,0,0,0,0,1
4,0,18,2,0,2,0,16,0,0,0,0,0,2,1,0,1
7,1,35,23,0,1,0,12,39,0,0,0,0,0,0,0,1
6,0,4,22,0,1,0,9,11,0,0,0,0,0,0,0,1
4,0,41,5,0,3,0,12,147,0,0,0,0,0,0,0,1
9,2,2,1,0,2,0,12,0,0,71,0,0,0,0,0,1
9,1,16,13,0,3,0,12,0,0,62,0,0,1,2,0,1
0,1,41,16,0,3,0,12,0,0,0,0,0,2,2,0,1
6,1,0,13,0,1,0,5,220,0,46,0,0,1,1,0,1
3,1,38,10,0,1,0,20,58,34,0,0,0,1,2,0,1
9,0,27,1,1,2,0,12,0,0,58,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,125,0,0,0,0,0,1
9,1,23,17,0,2,0,12,0,0,0,0,3,0,0,0,1
0,1,15,4,0,3,0,10,0,0,0,0,0,1,1,0,1
0,2,45,8,0,2,0,12,2,0,66,1,0,0,0,0,1
9,0,27,1,1,2,0,12,0,0,83,0,0,0,0,0,1
1,1,45,9,0,2,0,12,0,0,0,0,0,1,1,0,1
9,1,27,9,1,3,0,5,0,0,77,0,0,0,1,0,1
4,2,18,0,0,2,0,12,0,0,101,0,0,1,0,0,1
7,0,30,6,0,2,0,7,92,48,0,0,0,1,1,0,1
0,2,22,22,0,3,0,12,0,0,81,0,0,0,0,0,1
4,2,18,0,0,2,0,12,0,0,100,0,0,2,0,0,1
9,1,27,9,1,3,0,5,0,0,92,0,0,0,0,0,1
4,1,43,10,0,1,0,15,77,0,0,0,0,1,1,0,1
9,2,23,12,0,2,0,4,0,0,99,1,0,0,0,0,1
8,0,37,4,0,2,0,3,63,23,0,0,0,1,2,0,1
4,0,13,4,0,1,0,22,0,0,0,0,3,0,0,0,1
4,0,13,4,0,1,0,22,0,0,0,0,0,1,2,0,1
8,2,42,16,0,1,0,4,1,0,9,0,0,2,1,0,1
9,1,27,16,0,2,0,4,0,0,67,0,0,1,1,0,1
4,2,18,0,0,2,0,12,0,0,128,0,0,0,0,0,1
4,0,13,4,0,1,0,22,0,0,113,0,0,0,0,0,1
4,1,13,14,0,2,0,30,0,0,149,0,0,2,1,0,1
6,0,5,19,0,1,0,11,31,11,38,0,0,0,0,0,1
0,1,22,27,1,2,0,3,0,0,0,0,0,0,0,0,1
9,1,23,15,0,2,0,4,0,0,75,0,0,0,0,0,1
9,2,2,15,0,2,0,9,0,0,69,0,0,1,1,0,1
4,0,18,18,0,2,0,1,68,27,106,0,0,0,0,0,1
4,0,11,6,0,2,0,28,51,27,122,0,0,0,0,0,1
0,0,15,3,0,2,0,12,2,0,0,0,0,3,2,0,1
7,1,3,20,0,1,0,9,53,27,0,0,0,1,1,0,1
9,0,27,23,0,2,0,12,0,0,85,0,0,0,0,0,1
3,1,45,8,0,2,0,12,41,0,0,0,0,2,1,0,1
6,2,41,13,0,1,0,19,85,0,0,0,0,0,0,0,1
0,2,22,22,0,2,0,12,0,0,109,0,0,0,0,0,1
6,0,6,19,0,1,0,12,0,0,0,0,2,0,0,0,1
4,0,13,6,0,2,0,28,2,0,0,0,0,1,1,0,1
4,1,3,25,0,1,0,12,0,0,9,0,0,1,1,0,1
8,2,36,8,0,1,1,30,35,0,9,0,0,1,1,0,1
7,2,41,4,0,2,0,12,54,0,0,0,0,1,1,1,1
7,2,35,24,0,1,0,12,38,0,0,0,0,0,0,0,1
7,0,29,18,0,1,0,30,2,0,0,0,0,2,2,0,1
7,2,31,19,0,1,0,7,319,0,0,0,0,1,0,0,1
7,1,33,18,0,1,0,8,163,84,0,0,0,0,0,0,1
0,1,43,10,0,2,0,23,1,0,0,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,81,0,0,1,1,0,1
0,1,43,25,0,2,0,21,0,0,101,0,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,99,0,0,0,0,0,1
0,1,15,4,0,3,0,10,0,0,48,0,0,0,0,0,1
6,2,0,11,0,1,0,5,113,38,0,0,0,1,1,0,1
0,0,45,19,1,2,0,12,0,0,67,0,0,1,1,0,1
0,0,21,11,0,2,0,12,17,0,129,0,0,1,1,0,1
4,0,13,6,0,2,0,28,0,0,82,0,0,0,0,0,1
4,1,13,14,0,2,0,30,0,0,0,0,0,1,1,1,1
4,2,26,23,0,1,0,12,0,0,108,0,0,1,2,0,1
4,2,26,23,0,1,0,12,0,0,0,0,0,2,1,0,1
0,1,22,27,1,2,0,3,0,0,104,0,0,1,1,0,1
0,1,43,10,0,2,0,22,8,4,0,0,0,1,1,0,1
9,2,2,15,0,2,0,9,0,0,74,0,0,0,0,0,1
9,2,16,2,0,3,0,12,0,0,0,0,0,1,1,0,1
9,2,43,1,0,3,0,2,0,0,50,0,0,1,1,0,1
9,0,27,1,1,2,0,12,0,0,91,0,0,1,1,0,1
4,0,13,4,0,1,0,22,0,0,147,0,0,0,0,0,1
9,0,27,1,1,2,0,12,0,0,93,0,0,0,0,0,1
5,1,24,11,0,2,0,12,39,0,83,0,0,0,0,0,1
8,1,39,12,0,1,0,1,47,29,0,0,0,1,1,0,1
9,0,41,9,0,2,0,12,0,0,120,0,0,0,0,0,1
5,0,20,17,0,2,0,1,19,9,77,0,0,0,0,0,1
0,0,22,15,0,2,0,12,0,0,62,0,0,1,1,0,1
4,1,13,14,0,2,0,30,0,0,0,0,0,1,1,1,1
9,2,16,2,0,3,0,12,0,0,83,1,0,0,0,0,1
0,0,34,19,0,2,0,3,0,0,0,0,0,0,0,0,1
10,1,9,21,0,4,0,22,0,0,0,0,0,1,1,0,1
0,1,41,16,0,3,0,12,0,0,94,0,0,2,1,0,1
2,1,16,20,0,2,0,12,16,2,0,0,0,1,1,0,1
0,0,34,7,0,3,0,22,0,0,105,0,0,1,1,0,1
0,1,15,10,0,2,0,22,0,0,84,0,0,2,1,0,1
0,1,22,15,0,3,0,12,0,0,0,0,0,0,0,0,1
5,1,39,4,0,2,0,1,61,0,0,0,0,1,1,0,1
9,0,27,26,0,3,0,3,0,0,68,0,0,0,0,0,1
0,1,15,10,0,2,0,22,0,0,59,0,0,2,1,0,1
0,0,22,15,0,2,0,12,0,0,61,0,0,1,1,0,1
9,1,16,13,0,3,0,12,0,0,87,0,0,1,1,0,1
9,2,2,1,0,2,0,12,2,0,81,0,0,1,1,0,1
4,0,18,2,0,2,0,16,0,0,6,0,0,2,0,0,1
3,0,40,7,0,2,0,12,35,0,18,0,0,0,0,0,1
0,0,15,3,0,2,0,12,0,0,71,0,0,2,1,0,1
9,1,2,10,0,2,0,30,5,0,66,1,0,0,0,0,1
0,0,34,7,0,3,0,22,0,0,0,0,0,1,2,0,1
9,1,23,13,0,2,0,4,0,0,64,0,0,0,0,0,1
9,2,2,1,0,2,0,12,0,0,75,0,0,1,2,0,1
9,0,27,15,0,2,0,3,0,0,72,0,0,0,0,0,1
4,0,13,6,0,2,0,28,0,0,99,0,0,0,0,0,1
4,0,19,1,0,2,0,15,21,0,125,0,0,2,1,0,1
